fecha,ruta,total_abordo,pasajeros_abordo,personal_abordo,total_fallecidos,pasajeros_fallecidos,personal_fallecido,anio,decada
2004-10-16,"Coron Island, Philippines",2,0,2,2,0,2,2004,2000
2004-10-19,"Near Kirksville, Missouri",15,13,2,13,11,2,2004,2000
2004-10-24,"San Diego, California",5,4,1,5,4,1,2004,2000
2004-10-24,"Martinsville, Virginia",10,8,2,10,8,2,2004,2000
2004-11-18,"Caracas, Venezuela",21,19,2,3,3,0,2004,2000
2004-11-21,"Baotou, Inner Mongolia, China",53,47,6,53,47,6,2004,2000
2004-11-22,"Houston, Texas",3,0,3,3,0,3,2004,2000
2004-11-27,"Near Bagram, Afghanstan",6,3,3,6,3,3,2004,2000
2004-11-28,"Montrose, Colorado",6,3,3,3,1,2,2004,2000
2004-11-30,"Solo, Indonesia",163,156,7,25,23,2,2004,2000
2004-12-10,"El Junquito, Venezuela",16,13,3,16,13,3,2004,2000
2004-12-11,"Near Jeddah, Saudi Arabia",7,0,7,1,0,1,2004,2000
2004-12-11,"Uberaba, Brazil",2,0,2,2,0,2,2004,2000
2005-01-13,"Tura,Siberia, Russia",9,7,2,9,7,2,2005,2000
2005-01-13,"Manguipayan, Colombia",20,18,2,20,18,2,2005,2000
2005-01-13,"Keene, New Hampshire",1,0,1,1,0,1,2005,2000
2005-01-26,"Rutbah, Iraq",31,29,2,31,29,2,2005,2000
2005-01-27,"Lasi, Hungary",2,0,2,2,0,2,2005,2000
2005-01-30,"Near Al Taji, Iraq",10,8,2,10,8,2,2005,2000
2005-02-03,"Near Kabul, Afghanistan",104,96,8,104,96,8,2005,2000
2005-02-03,"Near Khartoum, Sudan",7,0,7,7,0,7,2005,2000
2005-02-16,"Near Pueblo, Colorado",8,6,2,8,6,2,2005,2000
2005-02-22,"Bimin, Papua, New Guinea",13,10,3,2,0,2,2005,2000
2005-02-22,"Off Sarmi, Indonesia	Sarmi, Indonesia",18,14,4,15,11,4,2005,2000
2005-03-08,"Chrallave, Venezuela",2,0,2,2,0,2,2005,2000
2005-03-15,"Off Campbeltown, United Kingdom",2,1,1,2,1,1,2005,2000
2005-03-16,"Varandey, Russia",52,45,7,28,26,2,2005,2000
2005-03-23,"Off Mwanza, Tanzania",8,0,8,8,0,8,2005,2000
2005-03-26,"El Embrujo, Providencia Island, Colombia",14,12,2,8,6,2,2005,2000
2005-03-31,"Near Rovie, Albania",9,0,9,9,0,9,2005,2000
2005-04-12,"Enarotali, Indonesia",18,15,3,18,15,3,2005,2000
2005-04-20,"Tehran, Iran",169,157,12,3,3,0,2005,2000
2005-04-21,"Near Baghdad, Iraq",11,,,11,,,2005,2000
2005-04-28,"Pisco, Peru",13,11,2,13,11,2,2005,2000
2005-05-02,"Near Stratford, New Zealand",2,0,2,2,0,2,2005,2000
2005-05-05,"Near Kisangani, Democratic Republic Congo",11,7,4,10,6,4,2005,2000
2005-05-07,"Lockhart River, Queensland, Australia",15,13,2,15,13,2,2005,2000
2005-05-16,"El Portezulo, Argentina",10,9,1,10,9,1,2005,2000
2005-05-18,"Mongu, Zambia",13,8,5,13,8,5,2005,2000
2005-05-25,"Walungu, Congo",27,22,5,27,22,5,2005,2000
2005-06-02,"Khartoom, Sudan",42,36,6,7,6,1,2005,2000
2005-07-16,"Baney, Equatorial Guinea",60,54,6,60,54,6,2005,2000
2005-08-02,"Toronto, Canada",309,297,12,0,0,0,2005,2000
2005-08-06,"Off Palermo, Italy",39,35,4,16,14,2,2005,2000
2005-08-10,"Off Talinn, Estonia",14,12,2,14,12,2,2005,2000
2005-08-14,"Near Grammatikos, Greece",121,115,6,121,115,6,2005,2000
2005-08-16,"Near La Cucharita, Venezuela",160,152,8,160,152,8,2005,2000
2005-08-23,"Near Pucallpa, Peru",98,92,6,40,36,4,2005,2000
2005-09-05,"Medan, Indonesia",117,112,5,99,94,5,2005,2000
2005-09-05,"Isiro, Democtratic Republic Congo",11,7,4,11,7,4,2005,2000
2005-09-09,"Near Brazzaville, Congo",14,11,3,14,11,3,2005,2000
2005-10-04,"Aru, Democratic Republic Cogo",100,96,4,2,2,0,2005,2000
2005-10-22,"Lisa, Nigeria",117,111,6,117,111,6,2005,2000
2005-12-06,"Tehran, Iran",94,84,10,94,84,10,2005,2000
2005-12-08,"Chicago, Illinois",103,98,5,0,0,0,2005,2000
2005-12-10,"Near Port Harcourt, Nigeria",110,103,7,108,101,7,2005,2000
2005-12-19,"Off Miami Beach, Florida",20,18,2,20,18,2,2005,2000
2005-12-23,"Nardaran, Azerbaijan",23,18,5,23,18,5,2005,2000
2006-01-02,Near Karkov,3,0,3,3,0,3,2006,2000
2006-01-07,"Near Tal Afar, Iraq",12,,,12,,,2006,2000
2006-01-08,"Bukalaza, Uganda",6,0,6,6,0,6,2006,2000
2006-01-09,"Near Orumiyeh, Iran",11,8,3,11,8,3,2006,2000
2006-01-19,"Near Telkibanya, Hungary",43,35,8,42,34,8,2006,2000
2006-02-05,"Near Watertown, Wisconson",3,1,2,3,1,2,2006,2000
2006-02-08,"Near Paris, Tennessee",1,0,1,1,0,1,2006,2000
2006-03-31,"Rio Bonito, Brazil",19,17,2,19,17,2,2006,2000
2006-04-10,"Marsabit, Kenya",17,13,4,14,12,2,2006,2000
2006-04-23,"Kousséri, Cameroon",6,0,6,6,0,6,2006,2000
2006-04-24,"Lashkar Gah, Afghanistan",16,12,4,2,0,2,2006,2000
2006-05-03,"Off Adler, Russia",113,105,8,113,105,8,2006,2000
2006-05-14,"La Ronge, Saskatchewan",3,0,3,1,0,1,2006,2000
2006-05-23,Off São Tomé Island,4,2,2,4,2,2,2006,2000
2006-06-03,"Yaocun, China",40,35,5,40,35,5,2006,2000
2006-06-11,"Abéché, Chad",7,0,7,5,0,5,2006,2000
2006-06-21,"Jumla, Napal",9,6,3,9,6,3,2006,2000
2006-07-07,"Sake, Democratic Republic Congo",5,2,3,5,2,3,2006,2000
2006-07-09,"Irkutsk, Russia",203,195,8,125,120,5,2006,2000
2006-07-10,"Multan, Pakistan",45,41,4,45,41,4,2006,2000
2006-07-27,Afghanistan,17,14,3,17,14,3,2006,2000
2006-08-03,"Bukavu, Democratic Republic Congo",17,14,3,17,14,3,2006,2000
2006-08-04,"Near Pownal, Vermont",1,0,1,1,0,1,2006,2000
2006-08-13,"Near Piacenza, Italy",3,0,3,3,0,3,2006,2000
2006-08-22,"Near Donetsk, Ukraine",170,160,10,170,160,10,2006,2000
2006-08-27,"Lexington, Kentucky",50,47,3,49,47,2,2006,2000
2006-09-01,"Mahad, Iran",148,137,11,29,29,0,2006,2000
2006-09-02,"Near Kandahar, Afghanistan",14,12,2,14,12,2,2006,2000
2006-09-11,"Vladikavkaz, Russia",15,12,3,12,12,0,2006,2000
2006-09-17,"Vandeikya, Nigeria",18,15,3,13,11,2,2006,2000
2006-09-29,"Near Sao Felix do Araguaia , Brazil",161,153,8,154,148,6,2006,2000
2006-10-10,"Stord, Norway",16,12,4,4,3,1,2006,2000
2006-10-19,"Tashkent, Russia",15,13,2,15,13,2,2006,2000
2006-10-29,"Near Abuja, Nigeria",105,100,5,96,92,4,2006,2000
2006-11-17,"Puncak Jaya, Indonesia",12,9,3,12,9,3,2006,2000
2006-11-18,"Near Leticia, Colombia",5,2,3,5,2,3,2006,2000
2006-11-27,"Tehran, Iran",38,32,6,38,32,6,2006,2000
2006-12-10,"Cajon Pass, California",3,0,3,3,0,3,2006,2000
2007-01-01,"Off Parepare, Indonesia",102,96,6,102,96,6,2007,2000
2007-01-09,"Near Balad Air Base, Iraq",35,30,5,34,29,5,2007,2000
2007-01-20,"Near Baghdad, Iraq",12,10,4,12,10,4,2007,2000
2007-01-25,"Pau, France",54,50,4,0,0,0,2007,2000
2007-03-07,"Yogyakarta, Indonesia",140,133,7,22,21,1,2007,2000
2007-03-08,"Princeville, Hawaii",7,6,1,4,3,1,2007,2000
2007-03-11,"Hanea, Kauai, Hawaii",5,4,1,1,1,0,2007,2000
2007-03-14,"Fazenda Nossa Senhora de Lourdes, Brazil",4,2,2,4,2,2,2007,2000
2007-03-17,"Samara, Russia",57,50,7,6,6,0,2007,2000
2007-03-23,"Mogadishu, Somalia",11,5,6,11,5,6,2007,2000
2007-04-25,"Near Kopinang, Guyana",5,4,1,3,2,1,2007,2000
2007-04-27,"Shatoi, Chechnya",18,15,3,18,15,3,2007,2000
2007-05-05,"Near Dizangue, Cameroon",114,105,9,114,105,9,2007,2000
2007-05-06,"Near El-Thamad, Egypt",9,5,4,9,5,4,2007,2000
2007-05-17,"Walikale Airstrip, Congo",3,1,2,3,1,2,2007,2000
2007-05-24,"Near Pampa Hermosa, Peru",20,17,3,13,10,3,2007,2000
2007-06-03,"Freetown, Sierra Leone",22,20,2,21,20,1,2007,2000
2007-06-04,"Near Milwaukee, Wisconson",6,4,2,6,4,2,2007,2000
2007-06-13,"Selenge province, Mongolia",22,19,3,15,12,3,2007,2000
2007-06-21,"Near Kamina, Congo",25,22,3,1,1,0,2007,2000
2007-06-25,"Near Sihanoukville, Cambodia",22,16,6,22,16,6,2007,2000
2007-06-28,"M'Banza Congo, Angola",78,69,9,5,4,1,2007,2000
2007-07-05,"Culiacan, Mexico",3,0,3,3,0,3,2007,2000
2007-07-08,"Muncho Lake, British Columbia, Canada",5,3,2,1,1,0,2007,2000
2007-07-17,"Sao Paulo, Brazil",187,181,6,187,181,6,2007,2000
2007-07-23,"Near Shinile, Ethiopia",9,3,6,1,1,0,2007,2000
2007-07-24,"Rudyerd Bay, Alaska",5,4,1,5,4,1,2007,2000
2007-07-29,"Moscow, Russia",9,0,9,9,0,9,2007,2000
2007-08-09,"Off Moorea, French Polynesia",20,19,1,20,19,1,2007,2000
2007-08-16,"Near Ketchikan, Alaska",10,9,1,6,6,0,2007,2000
2007-08-20,"Okinawa, Japan",165,157,8,0,0,0,2007,2000
2007-08-22,"Near Curitiba, Brazil",2,0,2,2,0,2,2007,2000
2007-08-22,"Near Kirkuk, Iraq",14,12,2,14,12,2,2007,2000
2007-08-26,"Kongolo, Democratic Republic Congo",15,12,3,14,11,3,2007,2000
2007-09-07,"Goma, Democratic Republic Congo",8,6,2,8,6,2,2007,2000
2007-09-16,"Phuket, Thailand",130,123,7,90,85,5,2007,2000
2007-09-24,"Malemba Nkulu, DR Congo",6,5,1,1,0,1,2007,2000
2007-10-04,"Kinshasa, DR Congo",22,17,5,21,17,4,2007,2000
2007-10-08,"Near Cubarral, Colombia",17,15,2,17,15,2,2007,2000
2007-11-08,"Khartoum, Sudan",4,0,4,0,0,0,2007,2000
2007-11-30,"Near Isparta, Turkey",57,50,7,57,50,7,2007,2000
2007-12-03,"Off Whittier, Alaska",4,3,1,4,3,1,2007,2000
2007-12-05,"Columbus, Ohio",2,1,1,2,1,1,2007,2000
2008-01-04,"Los Roques, Venezuela",18,16,2,18,16,2,2008,2000
2008-01-12,"Blace, Macedonia",11,10,1,11,10,1,2008,2000
2008-01-17,"London, England",152,136,16,0,0,0,2008,2000
2008-01-23,"Miroslawiec, Poland",20,16,4,20,16,4,2008,2000
2008-01-26,"Near Malinau, Indonesia",3,0,3,3,0,3,2008,2000
2008-02-21,"Merida, Venezuela",46,43,3,46,43,3,2008,2000
2008-02-26,"Off Macae , Rio de Janeiro , Argentina",20,17,3,5,4,1,2008,2000
2008-03-03,"Near Bethani, Nepal",10,7,3,10,7,3,2008,2000
2008-04-03,"Lawa, Suriname",19,17,2,19,17,2,2008,2000
2008-04-09,"Bundeena, Australia",1,0,1,1,0,1,2008,2000
2008-04-11,"Chrisinau, Moldova",8,0,8,8,0,8,2008,2000
2008-04-15,"Goma, Congo",85,79,6,0,0,0,2008,2000
2008-04-16,"Off Annobon Island, Equatorial Guinea",13,8,5,13,8,5,2008,2000
2008-04-28,"Off Crimea, Black Sea",20,18,2,20,18,2,2008,2000
2008-05-17,"Stehekin, Washington",5,4,1,2,2,0,2008,2000
2008-05-24,"Two Harbors, Catalina Island, California",6,5,1,4,3,1,2008,2000
2008-05-26,"Near Chelyabinsk, Russia",9,0,9,9,0,9,2008,2000
2008-05-29,"Panama City, Panama",12,9,3,11,9,2,2008,2000
2008-05-30,"Tegucigalpa, Honduras",136,131,5,3,2,1,2008,2000
2008-06-08,"Huntsville, Texas",4,1,3,4,1,3,2008,2000
2008-06-10,"Khartoum, Sudan",214,203,11,32,31,1,2008,2000
2008-06-18,"Hyannis, Massachusetts",1,0,1,1,0,1,2008,2000
2008-06-20,"Bannang Sata, Thailand",10,8,2,10,8,2,2008,2000
2008-06-26,"Near Salak Mountain, Indonesia",18,13,5,18,13,5,2008,2000
2008-06-27,"Near Malakal, Sudan",8,6,2,7,5,2,2008,2000
2008-06-29,"Flagstaff, Arizona",7,5,2,6,4,2,2008,2000
2008-06-30,"Near Khartoum, Sudan",4,0,4,4,0,4,2008,2000
2008-07-06,"Saltillo, Mexico",2,0,2,1,0,1,2008,2000
2008-07-07,"Near Bogota, Colombia",8,0,8,0,0,0,2008,2000
2008-07-31,"Owatonna, Minnesota",8,6,2,8,6,2,2008,2000
2008-08-03,"North Vancouver Island, British Colombia, Canada",7,6,1,5,4,1,2008,2000
2008-08-05,"Near Junction City, California",13,11,2,9,8,1,2008,2000
2008-08-06,"Sunat Tanon, Thailand",10,8,2,10,8,2,2008,2000
2008-08-13,"K-50 Airport, Somalia",3,0,3,3,0,3,2008,2000
2008-08-20,"Madrid, Spain",172,166,6,154,148,6,2008,2000
2008-08-24,"Bishkek, Kyrgyzstan",90,83,7,68,67,1,2008,2000
2008-08-30,"Near Toacaso, Ecuador",3,0,3,3,0,3,2008,2000
2008-09-01,"Columbus, Ohio",3,0,3,3,0,3,2008,2000
2008-09-03,"Off Dubai, United Arab Emirates",7,5,2,7,5,2,2008,2000
2008-09-14,"Perm, Russia",88,82,6,88,82,6,2008,2000
2008-09-19,"Columbia, South Carolina",6,4,2,4,2,2,2008,2000
2008-09-27,"Camp Springs, Maryland",5,4,1,4,3,1,2008,2000
2008-10-08,"Lukla, Nepal",19,16,3,18,16,2,2008,2000
2008-10-15,"Aurora, Illinois",4,1,3,4,1,3,2008,2000
2008-11-13,"Fallujah, Iraq",7,0,7,7,0,7,2008,2000
2008-11-16,"Thormanby Island, British Columbia, Canada",8,7,1,7,6,1,2008,2000
2008-11-27,"Off Perpignan, France",7,0,7,7,0,7,2008,2000
2008-12-03,"San Juan, Puerto Rico",3,2,1,3,2,1,2008,2000
2008-12-11,"Off Sabine Pass, Texas",3,3,2,3,3,2,2008,2000
2008-12-15,Off Turks and Caicos Islands,12,11,1,12,11,1,2008,2000
2008-12-20,"Denver, Colorado",115,110,5,0,0,0,2008,2000
2009-01-01,"Lubock, Texas",2,0,2,2,0,2,2009,2000
2009-01-04,Near Houma Louisiana,9,7,2,8,6,2,2009,2000
2009-01-15,"Adraskan district, Afghanistan",13,,,13,,,2009,2000
2009-01-15,"New York, New York",155,150,5,0,0,0,2009,2000
2009-02-07,"Manacapuru, Brazil",28,26,2,24,22,2,2009,2000
2009-02-12,"Clarence Center, New York",49,44,5,49,44,5,2009,2000
2009-02-15,"Chanco, Chile",13,12,1,13,12,1,2009,2000
2009-02-20,"Luxor, Egypt",5,0,5,5,0,5,2009,2000
2009-02-25,"Amsterdam, Netherlands",134,127,7,9,6,3,2009,2000
2009-03-09,"Lake Victoria, Uganda",11,7,4,11,7,4,2009,2000
2009-03-12,"Off St. Johns, Newfoundland",18,16,2,17,15,2,2009,2000
2009-03-22,"Butte, Montana",14,13,1,14,13,1,2009,2000
2009-03-23,"Tokyo, Japan",2,0,2,2,0,2,2009,2000
2009-04-01,"Off Crimond, Scotland",16,14,2,16,14,2,2009,2000
2009-04-06,"Bandung, Indonesia",24,18,6,24,18,6,2009,2000
2009-04-09,"Near Wamena, Indonesia",6,0,6,6,0,6,2009,2000
2009-04-29,"Massamba, Democratic Republic of Congo",7,5,2,7,5,2,2009,2000
2009-05-03,"Near El Alto de Rubio, Venezuela",18,16,2,18,16,2,2009,2000
2009-05-20,"Near Madiun, Indonesia",112,98,14,112,98,14,2009,2000
2009-05-26,"Near Isiro, Democratic Republic Congo",4,0,4,4,0,3,2009,2000
2009-06-01,"Atlantic Ocean, 570 miles northeast of Natal, Brazil",228,216,12,228,216,12,2009,2000
2009-06-07,"Near Port Hope Simpson, Newfoundland, Canada",1,0,1,1,0,1,2009,2000
2009-06-08,"State of Arunachal Pradesh, India",13,6,7,13,6,7,2009,2000
2009-06-29,"Near Wamena, Indonesia",3,0,3,3,0,3,2009,2000
2009-06-30,"Off Mitsamiouli, Comoros",153,142,11,152,141,11,2009,2000
2009-07-03,"Near,  Peshawar ,  Pakistan",26,24,2,26,24,2,2009,2000
2009-07-15,"Near Qazvin, Iran",168,153,15,168,153,15,2009,2000
2009-07-19,"Kandahar Airport, Afghanistan",21,,,16,,,2009,2000
2009-07-24,"Mashad, Iran",153,138,15,16,3,13,2009,2000
2009-08-02,"Ampisibil Village, Indonesia",16,13,3,16,13,3,2009,2000
2009-08-04,"Koh Samui, Thailand",72,68,4,1,0,1,2009,2000
2009-08-08,"New York, New York",9,7,2,9,7,2,2009,2000
2009-08-11,"Near Port Moresby, Papua New Guinea",13,11,2,13,11,2,2009,2000
2009-08-26,"Nganga Lingolo, Congo",7,2,5,7,2,5,2009,2000
2009-09-08,"Ugamsk Gorge, South Kazakistan",13,,,10,,,2009,2000
2009-09-24,"Merebank, South Africa",3,0,3,1,0,1,2009,2000
2009-09-25,"Georgetown, South Carolina",3,2,1,3,2,1,2009,2000
2009-10-17,"Manila, Philippines",4,0,4,4,0,4,2009,2000
2009-10-21,"Sharjah, United Arab Emirates",6,0,6,6,0,6,2009,2000
2009-10-22,"Off Bonaire, Netherlands Antilles",10,9,1,1,0,1,2009,2000
2009-11-01,"Off Mongokhto, Russia",11,0,11,11,0,11,2009,2000
2009-11-01,"Mirny, Russia",11,0,11,11,0,11,2009,2000
2009-11-12,"Kigali, Rwanda",15,12,3,1,1,0,2009,2000
2009-11-14,"Near Reno, Nevada",3,0,3,3,0,3,2009,2000
2009-11-28,"Shanghai, China",7,0,7,3,0,3,2009,2000
2009-11-29,"Lyall Harbour, BC, Canada",8,7,1,6,6,0,2009,2000
2010-01-22,"Off Sand Point, Alaska",2,0,2,2,0,2,2010,2010
2010-01-25,"Off Na'ameh, Lebanon",90,82,8,90,82,8,2010,2010
2010-01-25,"Near Senador Jose Porfírio, Brazil",10,8,2,2,1,1,2010,2010
2010-01-28,"Cotabato City, Philippines",8,6,2,8,6,2,2010,2010
2010-02-14,"Near Saada, Yemen",11,9,2,11,9,2,2010,2010
2010-04-10,"Smolensk, Russia",96,88,8,96,88,8,2010,2010
2010-04-10,"Near Yelizovo, Russia",18,15,3,10,8,2,2010,2010
2010-04-13,"Monterey, Mexico",5,0,5,5,0,5,2010,2010
2010-04-21,"Pampanga, Philippines",6,0,6,3,0,3,2010,2010
2010-05-12,"Tripoli, Libya",104,93,11,103,92,11,2010,2010
2010-05-15,"Near Poeketi, Suriname",8,6,2,8,6,2,2010,2010
2010-05-17,"Salang pass, Afghanistan",44,38,6,44,38,6,2010,2010
2010-05-22,"Mangalore, India",166,160,6,159,153,6,2010,2010
2010-06-19,"Yangadou, Cameroon",11,9,2,11,9,2,2010,2010
2010-06-23,"Quebec, Canada",7,5,2,7,5,2,2010,2010
2010-07-05,"Tuzla, Romania",14,10,4,12,,3,2010,2010
2010-07-28,"Islamabad, Pakistan",152,146,6,152,146,6,2010,2010
2010-07-28,"Near Elmendorf AFB, Alaska",4,0,4,4,0,4,2010,2010
2010-08-01,"Near Denali National Park, Alaska",3,0,3,3,0,3,2010,2010
2010-08-03,"Igarka, Russia",15,12,3,12,11,1,2010,2010
2010-08-09,"Near Dillingham, Alaska",9,8,1,5,4,1,2010,2010
2010-08-16,"San Andreas Island, Colombia",131,125,6,2,2,0,2010,2010
2010-08-21,"Off Kaminshak Bay, Alaska",4,3,1,4,3,1,2010,2010
2010-08-24,"Bastipur, Nepal",14,11,3,14,11,3,2010,2010
2010-08-24,"Yichun, China",96,91,5,44,41,3,2010,2010
2010-08-25,"Bandundu, Congo Democratic Republic",20,17,3,19,16,3,2010,2010
2010-08-27,"Buena Vista, Venezuela",10,,,10,,,2010,2010
2010-09-03,"Dubai, United Arab Emirates",2,0,2,2,0,2,2010,2010
2010-09-04,Fox Glacier Airstrip,9,8,1,9,8,1,2010,2010
2010-09-13,"Puerto Ordaz, Venezuela",51,47,4,17,14,3,2010,2010
2010-09-21,"Chopan district, Zabul Province, Afghanistan",13,,,10,,,2010,2010
2010-10-06,"Rasht Valley, Tajikistan",28,,,28,,,2010,2010
2010-10-12,"Near Kabul, Afghanistan",8,0,8,8,0,8,2010,2010
2010-10-21,"Near Bugulumisa, Congo",2,0,2,2,0,2,2010,2010
2010-11-04,"Near Guasimal, Cuba",68,61,7,68,61,7,2010,2010
2010-11-05,"Near Karachi, Pakistan",21,17,4,21,17,4,2010,2010
2010-11-25,"Strezhevoy, Russia",10,,,7,,,2010,2010
2010-11-28,"Karachi, Pakistan",8,0,8,8,0,8,2010,2010
2010-12-04,"Moscow, Russia",169,160,9,2,2,0,2010,2010
2010-12-15,"Palunge Hill, Nepal",22,19,3,22,19,3,2010,2010
2011-01-01,"Surgut, Russia",124,116,8,3,3,0,2011,2010
2011-01-09,"Orumiyeh, Iran",105,93,12,77,65,12,2011,2010
2011-02-08,"Off Plettenberg Bay, South Africa",9,7,2,9,7,2,2011,2010
2011-02-10,"Cork, Ireland",12,10,2,6,4,2,2011,2010
2011-02-14,"Near Santa Ana Francisco Morazan, Honduras",14,12,2,14,12,2,2011,2010
2011-03-21,"Pointe-Noire, Congo",9,5,4,9,5,4,2011,2010
2011-04-04,"Kinshasa, Congo",33,29,4,32,28,4,2011,2010
2011-04-19,"Tawang, India",23,,,18,,,2011,2010
2011-04-21,"Manaus, Brazil",7,6,1,7,6,1,2011,2010
2011-05-07,"Off Kaimana, Indonesia",27,21,6,27,21,6,2011,2010
2011-05-18,"Near Prahuaniyeu, Argentina",22,19,3,22,19,3,2011,2010
2011-06-20,"Petrozavodsk, Russia",52,43,9,47,39,8,2011,2010
2011-07-06,"Near Bagram Air Base, Afghanistan",9,0,9,9,0,9,2011,2010
2011-07-08,"Kisangani, Congo",115,108,7,77,72,5,2011,2010
2011-07-11,"Near Strezhevoy, Russia",37,33,4,7,7,0,2011,2010
2011-07-13,"Recife, Brazil",16,14,2,16,14,2,2011,2010
2011-07-26,"Near Guelmim, Morocco",80,71,9,80,71,9,2011,2010
2011-07-28,"Off Jeju, South Korean",2,0,2,2,0,2,2011,2010
2011-08-06,"Tangi Valley, Afghanistan",38,,,38,,,2011,2010
2011-08-09,"Near Omsukchan, Russia",11,2,9,11,2,9,2011,2010
2011-08-20,"Resolute Bay, Nunavut, Canada",15,11,4,12,8,4,2011,2010
2011-08-26,"Mosby, Missouri",4,3,1,4,3,1,2011,2010
2011-09-02,"Juan Fernandez Island, Chile",21,17,4,21,17,4,2011,2010
2011-09-06,"Near Trinidad, Bolivia",9,7,2,8,6,2,2011,2010
2011-09-07,"Yaroslavl, Russia",45,37,8,44,37,7,2011,2010
2011-09-14,"Huambo, Angola",36,34,2,30,30,0,2011,2010
2011-09-16,"Reno, Nevada",1,0,1,1,0,1,2011,2010
2011-09-22,"Yellowknife, Northwest Territories, Canada",9,7,2,2,0,2,2011,2010
2011-09-25,"Near Kathmandu, Nepal",19,16,3,19,16,3,2011,2010
2011-09-29,"Near Bohorok, Indonesia",18,14,4,18,14,4,2011,2010
2011-10-13,"Near Madang, Papua New Guinea",32,28,4,28,26,2,2011,2010
2011-10-27,"Vancouver, BC, Canada",9,7,2,1,0,1,2011,2010
2011-11-10,"Near Kilohana, Molokai, Hawaii",5,4,1,5,4,1,2011,2010
2011-11-11,"Near Santa Catarina Atoyzingo, Mexico",8,7,1,8,7,1,2011,2010
2011-12-07,"Near Henderson, Nevada",5,4,1,5,4,1,2011,2010
2011-12-26,"Green Grove, Florida",3,2,1,3,2,1,2011,2010
2012-01-30,"Namoya, Congo",5,3,3,3,1,2,2012,2010
2012-03-15,"Near San Juan, Puerto Rico",2,0,2,2,0,2,2012,2010
2012-03-16,"Kabul, Afghanistan",12,,,12,,,2012,2010
2012-04-02,"Tyumen, Russia",43,39,4,33,29,4,2012,2010
2012-04-20,"Islamabad, Pakistan",127,121,6,127,121,6,2012,2010
2012-04-30,"Sabanagrande, Colombia",13,11,2,13,11,2,2012,2010
2012-05-09,"Near Cidahu, Indonesia",45,39,6,45,39,6,2012,2010
2012-05-14,"Jomsom, Nepal",21,18,3,15,13,2,2012,2010
2012-06-02,"Accra, Ghana",4,0,4,0,0,4,2012,2010
2012-06-03,"Lagos, Nigeria",153,146,7,153,146,7,2012,2010
2012-06-06,"Hualla Hualla, Mount Mamarosa, Peru",14,12,2,14,12,2,2012,2010
2012-06-11,"Near Serov, Russia",13,12,1,13,12,1,2012,2010
2012-06-21,"Jakarta, Indonesia",7,0,7,7,0,7,2012,2010
2012-08-18,"Off Masbate Island, Philippines",4,2,2,3,2,1,2012,2010
2012-08-19,"Talodi, Sudan",32,26,6,32,26,6,2012,2010
2012-09-12,"Near Palana, Russia",14,12,2,10,8,2,2012,2010
2012-09-28,"Kathmandu, Nepal",19,16,3,19,16,3,2012,2010
2012-10-07,"Near Omdurman, Sudan",22,16,6,15,,,2012,2010
2012-10-07,Antigua,4,3,1,3,2,1,2012,2010
2012-11-21,"San'a, Yemen",10,0,10,10,0,10,2012,2010
2012-11-30,"Near Brazzaville, Congo",7,0,7,7,0,7,2012,2010
2012-12-05,"Near Ladysmith, South Africa",11,5,6,11,5,6,2012,2010
2012-12-09,"Near Iturbide, Mexico",7,5,2,7,5,2,2012,2010
2012-12-25,"Near Shymkent, Kazakhstan",27,20,7,27,20,7,2012,2010
2012-12-25,"Heho, Myanmar",71,65,6,1,0,1,2012,2010
2012-12-29,"Moscow, Russia",8,0,8,5,0,5,2012,2010
2013-01-02,"Near Clear Lake, Iowa",3,2,1,3,2,1,2013,2010
2013-01-04,"Off Los Roques, Venezuela",6,5,1,6,5,1,2013,2010
2013-01-29,"Near Kyzyltu, Kazakhstan",21,16,5,21,16,5,2013,2010
2013-02-13,"Donetsk, Ukraine",45,41,4,5,5,0,2013,2010
2013-03-04,"Goma, Congo",10,4,6,7,1,6,2013,2010
2013-03-08,"Near Dillingham, Alaska",2,0,2,2,0,2,2013,2010
2013-04-13,"Denpasar, Indonesia",108,101,7,0,0,0,2013,2010
2013-04-29,"Bagram Air Base, Afghanistan",7,0,7,7,0,7,2013,2010
2013-05-31,"Moosonee, Ontario",4,2,2,4,2,2,2013,2010
2013-06-25,"Gaurikund, near Kedarnath, Uttarakhand State, India.",20,15,5,20,15,5,2013,2010
2013-07-06,"San Francisco, California",307,291,16,3,3,0,2013,2010
2013-07-07,"Soldotna, Alaksa",10,9,1,10,9,1,2013,2010
2013-08-09,"Mogadishu, Somalia",6,0,6,4,0,4,2013,2010
2013-08-14,"Birmingham, Alabama",2,0,2,2,0,2,2013,2010
2013-10-03,"Lagos, Nigeria",20,13,7,16,11,5,2013,2010
2013-10-10,"Kudat, Malaysia",16,14,2,2,1,1,2013,2010
2013-10-16,"Near Pakse, Laos",49,44,5,49,44,5,2013,2010
2013-11-03,"Riberalta, Bolivia",18,16,2,8,8,0,2013,2010
2013-11-09,"Pujungan, Malinau district, Borneo",21,13,8,13,7,6,2013,2010
2013-11-10,"Red Lake, Ontario, Canada",7,5,2,5,3,2,2013,2010
2013-11-17,"Near Kazan, Russia",50,44,6,50,44,6,2013,2010
2013-11-29,Glasgow Scotland,3,2,1,3,2,1,2013,2010
2013-11-29,"Bwabwata National Park, Nambia",33,27,6,33,27,6,2013,2010
